source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Vietnam Championship Series - LMHT,,2018-08-05 13:00:01,"Cuộc đại chiến vô cùng đáng chú ý vào ngày cuối cùng của Tuần thi đấu thứ 5 8-| Liệu FFQ có thể trở thành kẻ ngáng đường khó chịu hay không? 14:00 Ngày 5/8 - CR vs GAM 17:00 Ngày 5/8 - Friends Forever Gaming vs Phong Vũ Buffalo Esports Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",438,385,38,12,,1,2,41 bình luậ,2743461418999150,/story.php?story_fbid=2743461418999150&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-04 12:08:00,"EVS đang rất khát khao điểm số để bám đuổi các đối thủ phía trên bảng xếp hạng 8-| 14:00 Ngày 4/8 - EVOS Esports LoL vs FTV Esports LOL 17:00 Ngày 4/8 - Vikings LoL vs Adonis Esports LOL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",144,133,7,3,,1,,10 bình luậ,2741273659217926,/story.php?story_fbid=2741273659217926&id=837317842946860
Vietnam Championship Series - LMHT,,2018-08-02 12:30:00,"Tuần 5 VCS Mùa Hè 2018 sẽ bắt đầu với trận đấu giữa GAM Esports LoL và FTV Esports LOL vào lúc 16:00 ngày 2/8! Và đừng quên hôm nay còn có cuộc đối đầu đáng chú ý giữa Adonis Esports LOL và Friends Forever Gaming vào lúc 19:00 nhé! Trực tiếp trên Youtube, GarenaLive và NimoTV #VCS được tài trợ bởi #WakeUp247",131,127,2,1,,,1,5 bình luậ,2737213556290603,/story.php?story_fbid=2737213556290603&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-29 12:30:00,"Vikings LoL đang rất cần điểm số và FTV Esports LOL cũng vậy 8-| 14:00 Ngày 29/7 - VK vs FTV Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",214,187,24,3,,,,14 bình luậ,2728650930480199,/story.php?story_fbid=2728650930480199&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-28 11:54:10,"Sau chiến thắng hoàn toàn trước GAM ngày hôm qua, FFQ sẽ tiếp tục gặp một đối thủ khá dễ thở trong ngày hôm nay 8-| Liệu có bất ngờ nào xảy ra không? 14:00 Ngày 28/7 - Cherry Esports LMHT vs Friends Forever Gaming 17:00 Ngày 28/7 - Adonis Esports LOL vs GAM Esports LoL Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",182,173,6,2,1,,,16 bình luậ,2726170730728219,/story.php?story_fbid=2726170730728219&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-27 18:00:01,"Trận đấu tâm điểm của ngày hôm nay, đáng chú ý từ các tuyển thủ cho tới ban huấn luyện 8-| 19:00 Ngày 27/7 - GAM Esports LoL vs Friends Forever Gaming Trực tiếp trên Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",260,245,11,4,,,,12 bình luậ,2724505407561418,/story.php?story_fbid=2724505407561418&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-23 16:21:10,Vì đâu FTV Esports LOL có được chiến thắng nhanh nhất lịch sử VCS? #VCS được tài trợ bởi #WakeUp247,136,123,7,5,1,,,1 bình luậ,1050073508504298,/story.php?story_fbid=1050073508504298&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-22 12:30:00,"ADN liệu có thể tiếp tục giành được điểm số để bám đuổi PVB hay không? 14:00 - Adonis Esports LOL vs FTV Esports LOL Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",86,79,6,,,1,,5 bình luậ,2713647341980558,/story.php?story_fbid=2713647341980558&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 13:00:00,"Cả VK và FFQ đều rất muốn cho đối phương ""ăn hành"" trong trận đấu này 8-| Trận đấu giữa VK và FFQ sẽ diễn ra vào lúc 17:00 Trực tiếp tại Youtube, GarenaLive và Nimo TV #VCS được tài trợ bởi #WakeUp247",87,78,7,2,,,,8 bình luậ,2711494938862465,/story.php?story_fbid=2711494938862465&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-21 12:06:46,Liệu những nhà đương kim vô địch có giành được điểm số quan trọng để bám đuổi nhóm dẫn đầu hay không? #VCS được tài trợ bởi #WakeUp247,62,58,4,,,,,4 bình luậ,2711489778862981,/story.php?story_fbid=2711489778862981&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 17:57:31,Trận đấu tâm điểm của ngày thi đấu thứ 2 sẽ diễn ra vào lúc 19:00 8-| #VCS được tài trợ bởi #WakeUp247,238,218,13,6,,,1,4 bình luậ,2709518159060143,/story.php?story_fbid=2709518159060143&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-20 14:15:53,Cả GAM và CR đều đang rất cần điểm số ở thời điểm hiện tại 8-| #VCS được tài trợ bởi #WakeUp247,157,151,4,1,1,,,6 bình luậ,2709246479087311,/story.php?story_fbid=2709246479087311&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-19 15:21:55,Adonis Esports LOL đang tỏ ra quyết tâm rất cao trong trận đấu với Vikings LoL 8-| #VCS được tài trợ bởi #WakeUp247,166,152,9,3,1,,1,6 bình luậ,2707337752611517,/story.php?story_fbid=2707337752611517&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-15 19:04:45,"Pha xử lí tuy không đạt được kết quả tốt nhất nhưng cũng đủ làm khán phòng GG Stadium nổ tung của EVOS Esports LoL Stark, trong trận thắng 2-0 của đội tuyển này trước GAM Esports #VCS",358,334,14,9,1,,,5 bình luậ,2699171246761501,/story.php?story_fbid=2699171246761501&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-14 19:58:49,Ngài Ren đã chia sẻ những gì sau trận thắng tương đối dễ của Phong Vũ Buffalo Esports trước Vikings? #VCS,135,127,7,1,,,,Bình luậ,2697330550278904,/story.php?story_fbid=2697330550278904&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-05 11:22:41,Một pha xử lý đã thể hiện được sự tinh tế và vô cùng kinh nghiệm của GAM Archie  👌,146,136,4,5,,,1,7 bình luậ,2678296278848998,/story.php?story_fbid=2678296278848998&id=837317842946860
Vietnam Championship Series - LMHT,,2018-07-01 11:38:38,"Các anh em đã sẵn sàng để cổ vũ cho khu vực VCS nhà mình chưa? Khu Vực Đại Chiến 2018 giữa Việt Nam - Thổ Nhĩ Kỳ - CIS sẽ diễn ra từ 04/07 đến 07/07. Xem chi tiết tại: https://goo.gl/fExvtW Music: ""Die in this Town"" by The Seige #RiftRival #LMHT #VCS",268,256,2,9,1,,,5 bình luậ,1896665310417707,/story.php?story_fbid=1896665310417707&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-21 11:33:23,"Vienam Championship Series (VCS) là giải đấu Liên Minh Huyền Thoại chuyên nghiệp hàng đầu Việt Nam. Mùa Hè 2018, VCS chào đón sự góp mặt của 8 đội tuyển mạnh nhất gồm: - EVOS ESPORTS - Phong Vũ Buffalo - GAM ESPORTS - Cherry Esports - FTV ESPORTS - Friends Forever - Vikings - Cube Adonis Các trận đấu sẽ bắt đầu diễn ra từ ngày 21/06/2018, khung giờ từ 16h00 và 19h30 các ngày vào thứ 5 và thứ 6; 14h00 và 17h00 vào thứ 7 và Chủ nhật hàng tuần trên Youtube Vietnam Esports TV và Garena LIVE. Mọi thông tin sẽ được cập nhật tại: - Fanpage chính thức của Vietnam Championship Series - LMHT:  https://www.facebook.com/vcslmht - Trang chủ của VCS: http://vcs.lienminh.garena.vn/ Hãy đón xem và cổ vũ cho đội tuyển yêu thích của bạn nhé!",343,309,12,19,3,,,34 bình luậ,1014567928721523,/story.php?story_fbid=1014567928721523&id=837317842946860
Vietnam Championship Series - LMHT,,2018-06-20 11:09:49,"Còn 1 ngày! VCS Mùa Hè 2018 khai mạc ngày thứ năm, 21/06/2018!",152,141,5,5,,,1,8 bình luậ,1013224128855903,/story.php?story_fbid=1013224128855903&id=837317842946860
